atlanta,boston,chicago,cleveland,dallas,denver,detroit,la,miami,minneapolis,nyc,phoenix,portland,sf,seattle,tampa,dc,date,cpi,crimes_reported,crimes_cleared,patents,population,unemployment,case_shiller,dow,nasdaq,sp,label
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05-05,188.8,7213,3386,315,943.9359999999999,7.0,127.29128503848801,107.82634735244899,10369.910952380953,2001.84380952381,1178.2757142857142
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-05,189.6,7213,3386,332,946.3594999999999,7.6,127.81546536734501,107.50473725500099,10490.78318181818,2074.768181818182,1202.2554545454543
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07-05,189.55,7213,3386,310,948.7829999999999,7.4,127.764283569896,106.649304765819,10535.58425,2141.73325,1222.2369999999999
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08-05,189.5,7213,3386,371,951.2065,7.1,127.92554257623999,105.391777676679,10556.961521739131,2158.260217391304,1224.2700000000002
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-05,191.7,7213,3386,321,953.63,7.5,127.94563419769501,103.95208369131599,10530.336428571427,2145.057142857143,1225.914761904762
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10-05,193.9,7213,3386,282,956.0535,7.0,128.846995955409,102.543262118556,10327.085238095236,2088.3969047619053,1191.964285714286
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11-05,191.3,7213,3386,311,958.477,7.1,129.745794696362,101.517637945562,10685.758095238094,2200.754523809524,1237.3685714285714
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12-05,188.7,7213,3386,434,960.9005,6.8,130.705028393432,101.39993098081499,10829.437380952382,2247.4228571428575,1262.0719047619045
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01-06,189.25,7548,3401,247,963.324,6.9,131.70887223930902,102.533391804415,10868.62275,2288.17775,1278.723
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02-06,189.8,7548,3401,281,965.5649166666666,6.7,132.33707072856,103.80513307712799,10966.815789473685,2273.8997368421055,1276.6452631578948
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03-06,191.85000000000002,7548,3401,343,967.8058333333333,6.0,132.651973589464,103.623688444768,11141.662391304348,2299.269782608696,1293.74
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04-06,193.9,7548,3401,289,970.04675,5.9,132.94992815289302,103.563902449795,11226.902894736842,2339.635789473684,1302.1836842105265
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05-06,194.95,7548,3401,318,972.2876666666666,6.1,133.024868745518,102.545192551489,11337.735681818182,2248.9036363636365,1289.9999999999998
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-06,196.0,7548,3401,408,974.5285833333334,6.7,133.09852335308997,101.948466340724,10998.258181818184,2138.695,1253.1213636363636
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07-06,196.65,7548,3401,350,976.7695,6.8,133.143368167426,101.206501234661,11031.482,2087.5315,1260.2395000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08-06,197.3,7548,3401,371,979.0104166666666,6.5,133.077867960221,98.659177843021,11252.42608695652,2116.84347826087,1287.1513043478262
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-06,195.0,7548,3401,323,981.2513333333334,6.0,133.04257450734,93.883810069703,11525.752999999999,2220.42875,1317.8049999999998
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10-06,192.7,7548,3401,334,983.49225,5.8,133.703774909819,90.68457881109501,11953.47409090909,2326.742045454546,1363.3845454545458
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11-06,193.75,7548,3401,313,985.7331666666666,5.6,134.07785010105,89.696525060932,12180.484285714288,2406.9483333333333,1388.6319047619047
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12-06,194.8,7548,3401,318,987.9740833333334,5.8,134.64718562924102,88.58890292559,12371.141749999999,2432.68075,1416.4199999999998
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01-07,194.84300000000002,8075,3067,342,990.215,6.0,134.984003225652,87.32041123791099,12508.3795,2451.9749999999995,1424.1614999999997
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02-07,194.886,8075,3067,266,992.0486666666667,5.6,135.605899810018,85.857316848696,12639.690526315791,2481.092368421053,1444.7947368421053
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03-07,196.96249999999998,8075,3067,373,993.8823333333333,5.2,135.862767942626,85.152762137126,12266.136590909091,2401.191590909091,1406.9522727272727
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04-07,199.039,8075,3067,280,995.716,5.4,136.122976946906,85.71520939676,12736.57175,2498.0382500000005,1463.6474999999998
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05-07,200.6195,8075,3067,322,997.5496666666667,5.5,135.40618396272302,87.504715716696,13394.01977272727,2560.602272727273,1511.1368181818182
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-07,202.2,8075,3067,345,999.3833333333333,6.3,134.891990022372,89.609373256974,13484.954047619052,2595.5076190476193,1514.489523809524
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07-07,201.72899999999998,8075,3067,385,1001.2170000000001,6.4,134.091697725462,91.248004325724,13681.909047619049,2656.657380952381,1520.7047619047617
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08-07,201.258,8075,3067,422,1003.0506666666668,6.2,133.562768027162,92.801589251456,13235.701739130436,2539.241739130435,1454.616956521739
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-07,201.598,8075,3067,302,1004.8843333333334,6.0,133.045721809437,94.16125660946399,13543.186842105262,2632.5094736842107,1497.1163157894737
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10-07,201.938,8075,3067,340,1006.7180000000001,5.9,132.670448693218,95.174178008108,13900.468695652173,2779.234347826087,1539.6591304347828
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11-07,202.34449999999998,8075,3067,363,1008.5516666666667,5.6,131.362817952006,96.542598142717,13207.396428571428,2667.5292857142854,1463.385238095238
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12-07,202.751,8075,3067,262,1010.3853333333334,6.2,130.442421053485,97.369615848382,13409.072250000001,2663.7797499999997,1479.2285
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01-08,203.45850000000002,7403,2709,344,1012.219,6.6,129.69913386263,99.008700977088,12532.17880952381,2419.136428571428,1377.0107142857141
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02-08,204.166,7403,2709,346,1013.8518333333334,6.3,128.705626864146,99.85837434537599,12420.7235,2328.3207500000003,1355.8530000000003
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03-08,205.26850000000002,7403,2709,396,1015.4846666666667,6.2,127.495844731114,101.01176352355301,12195.11075,2254.9885000000004,1317.6932499999998
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04-08,206.371,7403,2709,387,1017.1175000000001,6.2,125.601847201393,103.186939585207,12653.22772727273,2367.043863636364,1369.9443181818183
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05-08,209.2015,7403,2709,407,1018.7503333333334,6.9,124.62727528514999,104.929198218014,12812.637142857144,2481.5688095238097,1402.6016666666667
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-08,212.032,7403,2709,477,1020.3831666666667,7.8,123.079088473092,106.768208777757,12081.015,2430.978571428571,1344.095238095238
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07-08,211.71800000000002,7403,2709,405,1022.0160000000001,8.1,121.93945551599899,108.469564020503,11319.22977272727,2276.879545454545,1257.6252272727272
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08-08,211.404,7403,2709,402,1023.6488333333334,8.3,121.095642235219,110.323099138157,11516.91761904762,2387.0783333333334,1280.0842857142857
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-08,208.89600000000002,7403,2709,396,1025.2816666666668,8.5,120.120648961382,112.06853935073,11133.670714285712,2212.4869047619045,1219.364761904762
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10-08,206.388,7403,2709,446,1026.9145,8.7,118.68304755820499,113.330300113897,9198.385000000002,1735.7747826086957,971.3326086956522
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11-08,201.67450000000002,7403,2709,339,1028.5473333333334,8.6,116.69909657862699,114.283878255415,8625.362894736842,1546.4684210526316,884.3731578947369
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12-08,196.961,7403,2709,362,1030.1801666666668,9.2,113.978652094261,114.930578550938,8587.00931818182,1523.3570454545456,876.7984090909089
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01-09,198.0755,6359,3107,359,1031.813,10.2,111.45284681415501,115.43407587002,8414.272500000001,1538.2812500000005,866.4837500000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02-09,199.19,6359,3107,340,1022.9637500000001,10.5,109.400815920163,115.557406805515,7713.972894736843,1486.0457894736844,806.2705263157894
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03-09,199.2,6359,3107,437,1014.1145000000001,10.3,108.069811739783,116.39052259738199,7222.918181818183,1430.2577272727272,756.6002272727274
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04-09,199.21,6359,3107,364,1005.26525,10.2,107.308471399872,116.80086530173,7978.375714285714,1635.9050000000002,846.082857142857
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05-09,201.3975,6359,3107,378,996.416,10.9,106.132714722287,116.485181883327,8389.25725,1725.9142500000003,901.9354999999999
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-09,203.585,6359,3107,371,987.5667500000001,12.2,105.853967443676,116.192160475626,8593.84159090909,1826.0268181818183,926.0670454545453
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07-09,203.46800000000002,6359,3107,364,978.7175,12.2,107.097032256582,116.21907448481501,8662.936590909092,1870.090681818182,934.2031818181817
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08-09,203.351,6359,3107,342,969.86825,12.2,107.919236785086,116.62409765201099,9366.421666666667,1996.5483333333336,1008.9714285714284
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-09,202.2095,6359,3107,421,961.019,12.0,108.74333518822901,117.414920955853,9629.33595238095,2082.7561904761906,1044.124761904762
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10-09,201.068,6359,3107,455,952.16975,11.8,109.166474767494,118.48401353893601,9857.498863636365,2125.615681818181,1068.3361363636361
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11-09,200.762,6359,3107,366,943.3205,11.5,109.793471638762,119.73240539675601,10210.60025,2140.305,1086.8764999999999
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12-09,200.456,6359,3107,368,934.4712499999999,11.7,109.83789719552601,120.56212191067699,10431.2125,2220.1499999999996,1110.2786363636362
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01-10,201.551,5749,2889,352,925.622,11.9,109.269682138468,120.88539546903601,10480.384473684211,2271.3465789473685,1124.2913157894739
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02-10,202.646,5749,2889,335,927.452,11.5,108.722141081316,121.539149293022,10206.909999999998,2191.81,1088.3113157894738
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03-10,203.32999999999998,5749,2889,449,929.2819999999999,11.1,107.020944633513,122.08418910366501,10665.694782608694,2359.5576086956526,1150.7454347826088
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04-10,204.014,5749,2889,423,931.112,10.8,107.612534908364,122.128495623852,11048.115714285714,2474.5054761904757,1197.0292857142858
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05-10,204.36950000000002,5749,2889,451,932.942,11.1,107.82634735244899,122.425031154898,10520.76425,2322.0790000000006,1127.0842499999999
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-10,204.725,5749,2889,495,934.7719999999999,11.6,107.50473725500099,122.89787688700001,10167.210227272728,2239.3338636363637,1084.7620454545454
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07-10,204.618,5749,2889,409,936.602,11.7,106.649304765819,123.560895591247,10205.620714285715,2208.376666666667,1078.2959523809525
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08-10,204.511,5749,2889,413,938.432,11.8,105.391777676679,123.888714811476,10358.134090909092,2204.8168181818182,1087.7181818181818
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-10,203.712,5749,2889,426,940.262,11.4,103.95208369131599,124.97661784938299,10579.56,2295.233809523809,1120.19
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10-10,202.913,5749,2889,366,942.092,11.2,102.543262118556,125.744651552102,11036.521666666667,2439.409285714286,1170.7783333333332
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11-10,202.716,5749,2889,422,943.922,11.5,101.517637945562,126.36227952988399,11199.336666666666,2530.055238095238,1198.5607142857143
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12-10,202.519,5749,2889,493,945.752,11.4,101.39993098081499,126.873043389723,11451.93090909091,2630.7677272727265,1240.2122727272726
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01-11,204.13150000000002,6097,2970,388,947.582,11.6,102.533391804415,127.66507159385799,11794.15075,2716.853,1281.9865000000002
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02-11,205.744,6097,2970,400,949.7388333333333,11.1,103.80513307712799,128.6389891087,12180.059210526315,2780.2952631578946,1319.7305263157898
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03-11,207.4795,6097,2970,509,951.8956666666667,10.8,103.623688444768,129.328538224766,12079.08608695652,2722.572391304348,1304.5510869565219
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04-11,209.215,6097,2970,439,954.0525,10.5,103.563902449795,129.700326837925,12422.328249999999,2796.5392500000003,1330.7692499999998
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05-11,210.1445,6097,2970,475,956.2093333333333,10.7,102.545192551489,130.108319258631,12584.691904761907,2815.244761904762,1338.5545238095237
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-11,211.074,6097,2970,435,958.3661666666667,11.5,101.948466340724,130.296332268784,12100.437727272727,2688.2959090909094,1287.8668181818182
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07-11,211.7045,6097,2970,459,960.523,11.4,101.206501234661,130.559616110653,12518.356499999998,2810.132,1325.92925
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08-11,212.335,6097,2970,530,962.6798333333334,11.3,98.659177843021,130.93502034563699,11337.141304347826,2506.850652173913,1186.8028260869564
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-11,210.7585,6097,2970,534,964.8366666666667,10.9,93.883810069703,131.891575765031,11191.670238095236,2525.354523809524,1175.9402380952383
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10-11,209.182,6097,2970,443,966.9935,10.5,90.68457881109501,133.067007102647,11490.785952380955,2590.315,1204.387619047619
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11-11,208.886,6097,2970,455,969.1503333333334,10.0,89.696525060932,133.70497658263702,11801.16380952381,2607.849761904762,1226.48
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12-11,208.59,6097,2970,468,971.3071666666667,10.2,88.58890292559,134.384910851104,12071.321904761904,2604.5471428571427,1243.1178571428572
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01-12,209.595,6027,2996,481,973.464,10.4,87.32041123791099,134.660467308491,12539.947,2740.532,1299.24725
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02-12,210.6,6027,2996,482,974.1623333333334,10.2,85.857316848696,135.309203492773,12879.899250000002,2926.01525,1351.10875
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03-12,211.7475,6027,2996,459,974.8606666666667,9.7,85.152762137126,136.06250201594298,13073.19409090909,3033.8706818181818,1388.265909090909
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04-12,212.895,6027,2996,441,975.5590000000001,9.4,85.71520939676,136.982475244523,13030.11425,3035.9625,1386.6815000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05-12,213.586,6027,2996,454,976.2573333333333,9.7,87.504715716696,137.26273257852802,12738.392272727273,2902.7172727272728,1343.195
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-12,214.277,6027,2996,483,976.9556666666667,10.3,89.609373256974,137.563208358584,12533.190476190473,2849.797857142857,1322.3116666666665
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07-12,214.89049999999997,6027,2996,551,977.654,10.2,91.248004325724,138.033257676802,12810.490000000002,2919.7861904761903,1359.3626190476189
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08-12,215.504,6027,2996,577,978.3523333333334,9.9,92.801589251456,138.522664312968,13132.203043478261,3031.0426086956527,1402.8634782608692
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12,214.25,6027,2996,453,979.0506666666668,9.2,94.16125660946399,139.50938316459,13409.048421052632,3135.786578947369,1442.5221052631578
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10-12,212.996,6027,2996,558,979.749,9.2,95.174178008108,139.871549795863,13388.199047619048,3065.375952380952,1438.5226190476192
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11-12,212.018,6027,2996,467,980.4473333333334,8.9,96.542598142717,140.517677013216,12896.907142857142,2941.119523809524,1394.3788095238097
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12-12,211.04,6027,2996,501,981.1456666666667,9.3,97.369615848382,141.423001975736,13141.749749999999,3002.63525,1422.0445000000004
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01-13,213.0245,5516,2398,552,981.844,9.9,99.008700977088,143.059411523068,13597.24023809524,3124.319285714286,1478.6826190476193
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02-13,215.009,5516,2398,566,982.7170833333333,9.3,99.85837434537599,143.703865683695,13962.227105263159,3170.0278947368415,1511.8755263157893
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03-13,215.107,5516,2398,712,983.5901666666667,8.9,101.01176352355301,144.133207616623,14405.15675,3233.5284999999994,1549.46725
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04-13,215.205,5516,2398,458,984.46325,8.5,103.186939585207,144.406056574652,14669.971363636363,3249.897954545454,1570.0609090909093
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05-13,216.27100000000002,5516,2398,524,985.3363333333334,8.8,104.929198218014,145.08663543034402,15165.237272727274,3437.4375,1638.8022727272728
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-13,217.337,5516,2398,543,986.2094166666667,9.5,106.768208777757,145.542140266467,15041.55025,3418.7387500000004,1619.6004999999998
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07-13,218.059,5516,2398,509,987.0825,9.2,108.469564020503,146.282887076346,15376.763181818184,3557.743181818182,1667.2590909090911
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08-13,218.781,5516,2398,565,987.9555833333334,9.0,110.323099138157,146.794269561173,15210.797954545456,3639.599318181819,1671.0681818181815
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-13,217.643,5516,2398,464,988.8286666666667,8.5,112.06853935073,147.545976169089,15262.410750000001,3729.6160000000004,1686.279
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10-13,216.505,5516,2398,547,989.7017500000001,8.5,113.330300113897,148.202135186947,15280.309130434782,3845.9126086956517,1718.4804347826084
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11-13,216.261,5516,2398,500,990.5748333333333,8.0,114.283878255415,148.923757180591,15857.479499999998,3955.8287499999997,1782.5312499999995
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12-13,216.017,5516,2398,578,991.4479166666667,7.8,114.930578550938,149.5530443372,16084.92857142857,4075.7111904761905,1807.1016666666665
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01-14,217.439,5577,2260,569,992.321,8.1,115.43407587002,149.814366351274,16265.594523809523,4155.571428571429,1824.0271428571427
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02-14,218.861,5577,2260,508,993.44025,8.1,115.557406805515,150.355410919025,15941.462894736844,4195.909736842104,1815.0284210526315
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03-14,219.7405,5577,2260,599,994.5595000000001,7.9,116.39052259738199,150.765649596896,16305.731904761904,4282.935476190477,1863.529285714286
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04-14,220.62,5577,2260,625,995.67875,7.3,116.80086530173,151.55891336936898,16396.920000000002,4125.177380952383,1864.3897619047618
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05-14,222.24099999999999,5577,2260,584,996.798,7.7,116.485181883327,151.834187242932,16564.183333333334,4132.698095238096,1888.892619047619
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-14,223.862,5577,2260,579,997.91725,8.2,116.192160475626,152.22744385904,16840.53214285714,4328.366666666667,1946.1111904761904
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07-14,223.7595,5577,2260,627,999.0364999999999,8.3,116.21907448481501,152.37433721293502,16994.3075,4435.631136363635,1973.855227272727
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08-14,223.657,5577,2260,622,1000.15575,8.1,116.62409765201099,152.930986645625,16762.904047619046,4462.225476190475,1960.1035714285715
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-14,222.4665,5577,2260,621,1001.275,7.4,117.414920955853,153.487796522871,17098.5280952381,4552.436428571429,1993.8083333333338
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10-14,221.276,5577,2260,719,1002.3942499999999,7.3,118.48401353893601,154.45772524755301,16694.00934782609,4401.620869565218,1936.3417391304351
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11-14,219.667,5577,2260,517,1003.5135,7.1,119.73240539675601,155.12740213454398,17637.387368421056,4684.643421052632,2043.4315789473687
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12-14,218.058,5577,2260,568,1004.63275,7.0,120.56212191067699,155.53185883642098,17754.975454545453,4733.963409090909,2054.497272727273
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01-15,218.0905,5203,2019,515,1005.752,7.5,120.88539546903601,156.362853888382,17558.55625,4678.870999999999,2029.7857500000002
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02-15,218.123,5203,2019,473,1007.2573333333332,7.2,121.539149293022,157.192870148831,17920.065789473687,4846.411578947368,2079.4052631578948
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03-15,218.845,5203,2019,606,1008.7626666666666,6.7,122.08418910366501,157.72162907030702,17939.142272727277,4938.267272727273,2080.758863636364
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04-15,219.567,5203,2019,540,1010.268,6.3,122.128495623852,158.20529443032498,17968.85761904762,4984.926190476192,2094.445476190476
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05-15,222.3595,5203,2019,458,1011.7733333333333,6.7,122.425031154898,158.386841184691,18120.80425,5028.3965,2111.5215
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-15,225.152,5203,2019,625,1013.2786666666666,6.9,122.89787688700001,158.932224611755,17936.547727272726,5075.378863636363,2100.339090909091
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07-15,225.0895,5203,2019,543,1014.784,6.8,123.560895591247,159.813172165948,17795.322272727273,5084.210227272727,2093.566590909091
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08-15,225.027,5203,2019,560,1016.2893333333334,6.6,123.888714811476,160.94372511065,17088.17428571428,4937.388571428572,2042.897142857143
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-15,223.65449999999998,5203,2019,567,1017.7946666666667,6.2,124.97661784938299,162.719418032519,16346.566190476191,4751.441666666666,1945.8333333333333
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10-15,222.282,5203,2019,599,1019.3,6.2,125.744651552102,164.943744745335,17152.092727272728,4871.535909090909,2021.3761363636368
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11-15,221.6485,5203,2019,489,1020.8053333333334,6.0,126.36227952988399,167.220420579843,17721.21425,5080.183500000001,2080.44625
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12-15,221.015,5203,2019,603,1022.3106666666667,6.0,126.873043389723,169.328752541908,17549.882499999996,5044.084318181819,2055.0429545454544
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01-16,221.3365,5121,1998,586,1023.816,6.3,127.66507159385799,171.306105020706,16332.123421052633,4617.361842105263,1921.6184210526317
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02-16,221.658,5121,1998,489,1025.1643333333334,6.2,128.6389891087,172.95514774261002,16300.157000000001,4462.882250000001,1904.61175
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03-16,222.73899999999998,5121,1998,620,1026.5126666666667,6.0,129.328538224766,175.507110861893,17274.267954545452,4746.914318181819,2018.7834090909091
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04-16,223.82,5121,1998,607,1027.861,5.7,129.700326837925,177.87036248606202,17841.613095238095,4892.067619047619,2075.3045238095233
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05-16,225.272,5121,1998,615,1029.2093333333335,5.6,130.108319258631,181.34247063328,17692.783095238097,4784.285476190477,2064.8228571428576
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-16,226.724,5121,1998,751,1030.5576666666668,6.1,130.296332268784,185.326162189313,17750.813863636362,4854.631818181819,2083.6804545454547
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07-16,227.2705,5121,1998,527,1031.906,6.1,130.559616110653,189.51870361981202,18330.150499999996,5019.79425,2147.2742500000004
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08-16,227.817,5121,1998,749,1033.2543333333333,6.1,130.93502034563699,193.439294505011,18496.733695652172,5216.339782608695,2177.5473913043475
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-16,227.746,5121,1998,652,1034.6026666666667,5.8,131.891575765031,197.21637908064,18268.466428571428,5251.438095238095,2157.632380952381
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10-16,227.675,5121,1998,597,1035.951,5.7,133.067007102647,199.943008642715,18192.38071428572,5261.105714285714,2144.6028571428574
